Date,DB1.DE,PSM.DE,SIE.DE,VNA.DE,ALV.DE,FME.DE,CON.DE,SAP.DE,DBK.DE,ADS.DE,FRE.DE,BEI.DE,DAI.DE,MRK.DE,BAS.DE,BAYN.DE,DTE.DE,CBK.DE,HEN3.DE,EOAN.DE,HEI.DE,DPW.DE,LIN.DE,VOW3.DE,BMW.DE,MUV2.DE,LHA.DE,RWE.DE,IFX.DE,TKA.DE
2001-02-05,273.12,NaN,86.4856,NaN,193.35,25.62906,15.37055,26.8055,36.28862,10.6238,17.16241,19.2596,22.028000000000002,17.177,16.897000000000002,39.07,19.028,232.8209,NaN,3.3420400000000003,47.5066,13.238,32.733000000000004,NaN,19.359,191.59,20.17,20.5479,39.62,11.289000000000001
2001-02-06,284.469,NaN,86.6289,NaN,195.72,25.57398,15.81877,27.2406,37.51593,10.9351,17.32205,19.1591,22.776999999999997,17.062,16.729,39.129,19.418,233.5826,NaN,3.33641,48.8771,13.249,32.523,NaN,19.637999999999998,193.79,20.45,20.1901,38.716,11.329
2001-02-07,275.214,NaN,83.8685,NaN,195.74,25.45815,15.86183,25.9543,37.23734,10.7832,17.04265,19.4271,22.488000000000003,17.254,16.628,38.813,18.627,232.4395,NaN,3.25651,47.8864,13.112,32.426,NaN,19.74,189.93,20.57,20.427,36.702,11.184000000000001
2001-02-08,281.357,NaN,84.9357,NaN,199.68,25.26987,15.68087,26.4748,37.478320000000004,11.1113,16.68344,19.1759,23.395,17.809,16.628,38.702,18.769000000000002,233.6596,NaN,3.1957400000000002,47.8864,12.854000000000001,33.033,NaN,19.637999999999998,191.47,20.442,20.4512,37.06,11.3
2001-02-09,274.584,NaN,82.2102,NaN,197.04,24.39525,16.20674,24.9343,37.27122,11.0718,16.92289,19.5108,22.951999999999998,17.924,16.386,38.622,17.64,232.8209,NaN,3.13104,47.8864,12.931,32.739000000000004,NaN,19.547,190.59,20.226,20.1127,35.896,11.19
2001-02-12,269.459,NaN,82.6402,NaN,198.64,24.93683,15.86183,25.3085,37.64772,11.0308,16.89099,19.3098,23.127,17.426,16.348,38.769,18.108,234.3453,NaN,3.20982,47.8781,12.909,33.021,NaN,19.820999999999998,194.45,19.97,20.2578,36.595,11.427999999999999
2001-02-13,270.923,NaN,83.2087,NaN,199.17,25.23807,16.292939999999998,25.0649,37.68538,11.0414,17.28613,19.762,23.955,17.235,16.295,38.629,17.239,236.2501,NaN,3.26327,48.2992,12.947000000000001,33.243,NaN,19.445,192.29,19.827,20.8622,36.845,11.597000000000001
2001-02-14,271.655,NaN,82.0663,NaN,195.98,25.67251,16.41355,24.1075,36.706509999999994,10.9199,17.280520000000003,20.6161,24.31,17.809,16.47,38.555,16.223,234.3453,NaN,3.2812699999999997,48.711999999999996,12.799000000000001,33.369,NaN,19.775,191.48,19.906,20.9153,35.762,11.649000000000001
2001-02-16,274.145,NaN,81.7909,NaN,196.62,25.73333,16.5774,25.9178,35.80297,11.6869,17.80102,19.3517,23.916,18.748,16.435,39.291,14.964,232.6687,NaN,3.1845,48.035,12.782,33.604,NaN,19.557000000000002,190.84,19.730999999999998,21.3118,36.747,11.539000000000001
2001-02-19,272.754,NaN,80.6319,NaN,197.42,25.99399,16.6119,25.7959,36.04017,11.7704,17.08259,19.4187,24.266,18.368,16.855,39.953,15.235,230.3825,NaN,3.17887,50.0742,12.677999999999999,33.988,NaN,20.1,194.73,19.523,21.3214,36.263000000000005,12.009
2001-02-20,275.316,NaN,78.4336,NaN,197.31,25.603,16.5429,25.8655,36.017590000000006,11.7598,17.56157,19.1759,24.656,18.192,16.782,39.365,15.1,228.6298,NaN,3.11698,52.0145,12.645,33.814,NaN,20.277,197.52,19.531,20.9105,36.434,11.969000000000001
2001-02-21,284.828,NaN,76.9701,NaN,195.05,25.74775,16.72396,25.8133,34.17284,11.4955,17.7212,19.3266,24.809,18.192,16.68,39.446,14.23,223.1426,NaN,3.1316200000000003,52.8402,12.717,33.754,NaN,20.298,192.29,18.884,20.9298,35.404,11.812000000000001
2001-02-22,283.737,NaN,76.2127,NaN,193.44,26.00841,16.5084,24.3686,34.13896,11.3361,17.481679999999997,19.5946,23.916,18.613,16.505,39.181,14.648,219.8655,NaN,3.13386,53.2529,13.161,32.721,NaN,19.882,190.37,18.715999999999998,20.5334,34.912,11.585
2001-02-23,276.781,NaN,68.9934,NaN,189.27,25.51898,16.20674,21.9927,33.065979999999996,11.3953,17.56157,19.762,23.031,18.441,16.278,37.746,13.829,217.3501,NaN,3.10011,53.4346,12.892000000000001,32.402,NaN,19.892,184.97,18.604,20.137,32.719,11.231
2001-02-26,281.54,NaN,72.4023,NaN,187.74,26.21121,16.63775,23.1328,33.3182,11.2662,16.44161,20.1472,23.127,18.633,16.789,38.85,14.862,216.6645,NaN,3.15637,53.5089,12.7,32.943000000000005,NaN,19.242,187.41,18.692,20.1127,33.793,11.324000000000002
2001-02-27,278.282,NaN,72.8269,NaN,188.27,26.0403,16.37914,23.5418,34.19543,10.4947,17.32205,20.6832,23.237,18.958,16.945999999999998,38.702,15.235,219.9416,NaN,3.1428700000000003,53.8805,12.728,32.553000000000004,NaN,19.364,187.41,18.588,19.9484,33.936,11.585
2001-02-28,276.415,NaN,71.7709,NaN,191.61,25.86366,16.16359,29.1379,33.73237,10.3337,17.80102,20.9344,23.39,19.035,17.139,39.137,14.953,218.5693,NaN,3.14343,54.7391,12.837,31.230999999999998,NaN,19.313,192.41,18.517,20.0257,32.253,11.568
2001-03-01,275.682,NaN,70.6001,NaN,190.93,26.25465,16.4222,27.5017,32.80997,10.2426,17.16241,20.097,23.127,18.575,17.107,39.07,14.777999999999999,215.5214,NaN,3.14736,53.8969,12.618,30.541,NaN,19.587,190.94,17.846,19.9484,31.438000000000002,10.754000000000001
2001-03-02,276.781,NaN,72.3679,NaN,189.23,25.878079999999997,16.3705,25.8655,33.3182,10.1605,17.08259,20.5324,23.29,18.939,16.992,38.885999999999996,15.794,216.7405,NaN,3.162,54.1859,12.431,31.051,NaN,19.674,189.07,17.774,19.9194,32.763000000000005,11.01
2001-03-05,278.97700000000003,NaN,74.60600000000001,NaN,188.91,25.66669,16.05153,26.8055,33.39353,10.1833,17.08259,20.5994,23.78,18.154,17.320999999999998,38.923,15.940999999999999,216.8927,NaN,3.14794,54.0207,12.425999999999998,31.291,NaN,19.953,189.51,18.429000000000002,19.871,34.705999999999996,10.98
2001-03-06,272.387,NaN,77.4753,NaN,187.47,25.319129999999998,16.12053,28.0239,34.2707,10.1894,16.044829999999997,20.6832,24.576999999999998,18.02,17.317,38.385999999999996,16.2,217.8075,NaN,3.06353,54.9042,12.228,31.063000000000002,NaN,19.141,189.06,18.572,19.6535,36.371,10.828
2001-03-07,275.682,NaN,76.9299,NaN,188.06,25.16856,16.23259,28.4765,34.03355,10.2669,15.58985,22.4416,24.393,18.173,17.66,38.775999999999996,16.206,217.9597,NaN,3.09167,54.9042,12.261,31.153000000000002,NaN,19.180999999999997,190.25,18.325,19.6776,36.702,10.883
2001-03-08,271.143,NaN,76.0978,NaN,188.27,25.25831,16.19809,28.0239,34.29329,10.1909,15.225029999999999,21.4368,24.258000000000003,18.192,17.566,39.034,15.241,222.533,NaN,3.03822,53.6658,12.481,31.622,NaN,19.795,189.03,18.213,19.2764,35.986,10.901
2001-03-09,270.923,NaN,72.3679,NaN,189.96,25.319129999999998,16.24979,26.5096,33.856590000000004,10.039,15.14284,20.8841,24.433000000000003,17.809,17.408,38.813,15.071,229.1633,NaN,3.03822,54.285,12.574000000000002,32.246,NaN,20.029,191.21,18.788,19.4165,34.088,10.931
2001-03-12,268.58,NaN,68.8672,NaN,188.11,25.42922,16.4222,24.2642,32.07587,10.0846,15.565929999999998,19.5946,24.069000000000003,19.533,17.285999999999998,38.43,14.338,229.1633,NaN,3.0399,53.0052,12.47,31.712,NaN,19.537,187.74,18.684,19.3875,32.898,10.798
2001-03-13,256.645,NaN,67.8284,NaN,180.29,25.25831,15.870479999999999,24.1945,32.7347,9.9859,15.48604,19.0084,23.193,17.771,16.908,37.547,14.716,228.5528,NaN,3.00446,51.1806,12.508,31.123,NaN,19.308,183.8,18.029,18.7494,34.285,10.629000000000001
2001-03-15,241.158,NaN,68.333,NaN,175.77,24.8992,14.64642,24.4817,31.38689,9.5834,15.3264,19.829,22.76,17.426,16.593,36.959,15.094000000000001,225.8862,NaN,3.01571,51.7668,12.344000000000001,30.438000000000002,NaN,17.766,176.29,17.582,18.9428,35.789,10.574000000000002
2001-03-16,241.268,NaN,63.1279,NaN,168.86,24.53714,14.654979999999998,22.158,30.118140000000004,9.386000000000001,14.8475,18.5562,22.250999999999998,16.507,15.868,36.376999999999995,14.507,226.3427,NaN,2.95382,49.6202,8.843,31.141,NaN,17.761,173.42,17.342,17.9033,35.816,10.163
2001-03-19,245.215,NaN,64.6203,NaN,167.47,23.320710000000002,14.603279999999998,21.7577,29.40663,9.3298,14.408470000000001,19.2596,22.164,16.086,16.225,35.833,14.174000000000001,226.3427,NaN,2.8390400000000002,49.1496,12.009,30.583000000000002,NaN,17.785999999999998,170.87,17.095,18.1788,34.885,10.169
2001-03-20,241.707,NaN,67.2889,NaN,172.94,23.45686,14.568779999999999,23.3434,30.71299,9.31,14.12907,18.6651,22.724,16.584,16.33,36.024,15.122,226.4958,NaN,2.8103599999999997,48.2992,11.411,30.438000000000002,NaN,17.588,175.21,17.822,18.0193,35.914,9.945
2001-03-21,237.68,NaN,64.1092,NaN,173.64,23.199070000000003,14.48257,22.3669,29.21838,9.0048,13.64608,19.0,22.054000000000002,15.626,15.767000000000001,34.979,14.242,220.6272,NaN,2.81373,47.4736,10.945,29.309,NaN,17.227999999999998,174.33,17.43,17.5745,34.025,9.352
2001-03-22,224.405,NaN,60.1436,NaN,162.9,21.92182,14.05155,22.6106,27.765159999999998,8.7405,12.4527,17.0992,21.064,15.894,15.038,33.626,13.632,216.207,NaN,2.63537,46.4745,10.588,28.276,NaN,16.274,166.64,16.615,17.2506,35.135999999999996,9.02
2001-03-23,226.46200000000002,NaN,63.013000000000005,NaN,171.78,22.2433,14.146410000000001,22.8369,29.252259999999996,8.9152,12.772039999999999,18.5897,21.678,15.913,15.035,34.214,14.027000000000001,218.5693,NaN,2.71752,47.1929,10.489,27.628,NaN,16.807000000000002,171.95,16.671,18.1933,38.958,9.135
2001-03-26,233.946,NaN,67.4322,NaN,174.61,22.39388,14.577420000000002,24.1771,30.705479999999998,9.0974,12.97959,18.8242,22.212,15.55,15.392000000000001,34.95,14.654000000000002,219.0267,NaN,2.82272,48.3157,10.927999999999999,28.048000000000002,NaN,17.05,177.71,16.375999999999998,18.3916,40.104,9.472999999999999
2001-03-27,230.65099999999998,NaN,71.7366,NaN,176.04,22.385189999999998,15.21535,25.1519,32.00055,9.2645,13.969370000000001,19.762,22.663,16.852,16.127,36.789,15.918,220.7794,NaN,2.94257,51.1889,10.807,28.228,NaN,17.928,182.48,16.599,18.9863,41.266999999999996,9.794
2001-03-28,237.9,NaN,68.8672,NaN,164.6,22.28388,14.48257,23.8116,31.285259999999997,9.2341,14.05005,19.4941,22.23,15.741,15.945,36.105,15.184000000000001,225.9623,NaN,2.9594400000000003,49.5377,10.972000000000001,28.401999999999997,NaN,18.05,180.09,16.855,19.6293,39.54,10.084
2001-03-29,234.312,NaN,68.3502,NaN,169.15,22.64881,15.085999999999999,23.1502,32.00055,9.31,14.12907,18.8744,22.601999999999997,15.703,16.12,36.083,15.421,231.2964,NaN,3.00446,52.0145,11.065,28.541,NaN,18.369,180.74,17.334,19.7985,39.71,10.084
2001-03-30,232.847,NaN,66.3419,NaN,173.91,22.03764,14.637770000000002,22.4104,32.527640000000005,9.0382,13.809729999999998,20.097,22.186,16.66,15.844000000000001,35.421,15.1,239.3751,NaN,3.02414,51.1889,10.642999999999999,28.228,NaN,17.542,181.88,16.775,19.6776,38.045,9.975
2001-04-02,230.65099999999998,NaN,66.124,NaN,169.66,22.09273,14.611920000000001,21.3225,32.05702,8.824,13.450520000000001,19.3098,24.967,15.779000000000002,15.763,34.986999999999995,15.184000000000001,234.8788,NaN,3.09616,51.1889,10.511,28.559,NaN,17.735,183.06,16.055999999999997,20.224,35.673,10.054
2001-04-03,228.454,NaN,62.4391,NaN,160.08,22.06666,14.05155,18.8004,30.45699,8.8392,13.02104,18.9247,22.514,15.128,15.335999999999999,34.509,14.439,229.6198,NaN,3.14794,49.29,10.369000000000002,28.114,NaN,16.999000000000002,176.81,15.856,19.8179,34.24,9.649
2001-04-04,228.454,NaN,62.6055,NaN,160.39,21.04712,13.64639,19.9823,30.56996,8.7861,13.171120000000002,19.5946,21.901,14.822000000000001,15.402999999999999,34.03,14.874,230.3064,NaN,3.02358,48.1176,9.88,28.204,NaN,17.39,178.32,15.617,19.7501,35.806999999999995,9.407
2001-04-05,232.481,NaN,66.0837,NaN,167.1,20.18692,14.16361,22.628,31.80857,9.0564,12.37288,19.5108,22.570999999999998,16.067,15.497,34.266,15.591,232.7448,NaN,2.97915,50.3632,9.836,29.495,NaN,17.761,185.68,16.12,20.2771,37.436,9.437000000000001
2001-04-06,231.017,NaN,65.5383,NaN,163.27,21.475820000000002,14.336020000000001,21.5471,31.62783,9.2842,12.29306,19.2596,22.776999999999997,16.047,15.606,33.957,14.874,233.5826,NaN,2.9257,52.1797,10.138,28.636999999999997,NaN,17.497,182.8,15.640999999999998,20.166,37.705,9.267999999999999
2001-04-09,237.24099999999999,NaN,65.6532,NaN,164.6,21.66115,13.70674,21.1833,31.22123,9.386000000000001,12.53252,19.0837,23.11,15.856,16.029,35.068000000000005,15.167,234.8027,NaN,3.06072,51.4778,10.517000000000001,29.405,NaN,18.009,183.89,15.904000000000002,20.8041,36.335,9.437000000000001
2001-04-10,247.08900000000003,NaN,68.5225,NaN,158.43,22.88045,14.05155,23.232,32.113479999999996,9.4088,12.692219999999999,18.9916,24.288,15.798,16.022000000000002,35.318000000000005,16.483,238.1559,NaN,3.1670599999999998,52.4274,10.423,29.489,NaN,17.994,181.99,15.761,20.7799,38.582,10.084
2001-04-11,246.76,NaN,70.9329,NaN,158.43,22.28675,14.0085,23.5679,32.50505,9.3192,12.89173,19.3417,25.843000000000004,16.43,16.281,35.686,15.946,237.0128,NaN,3.13386,52.8402,10.155,29.79,NaN,18.217,181.04,16.464000000000002,20.5962,41.266999999999996,9.982000000000001
2001-04-12,240.843,NaN,72.1494,NaN,161.41,22.280920000000002,14.12055,23.8464,33.0622,9.5363,12.692219999999999,19.2596,24.404,15.894,16.593,35.98,16.2,237.0128,NaN,3.13386,52.8402,10.149,29.7,NaN,18.674,179.55,16.743,20.6446,42.251999999999995,10.096
2001-04-17,244.636,NaN,68.8672,NaN,161.84,22.48372,13.982560000000001,24.0205,32.527640000000005,9.5439,13.01149,19.6917,24.08,16.469,16.649,36.016999999999996,15.579,235.5645,NaN,3.24638,52.4274,10.072000000000001,29.82,NaN,18.598,173.04,16.456,20.7171,41.446000000000005,10.109
2001-04-18,252.61700000000002,NaN,74.3649,NaN,164.34,22.66323,13.99985,26.1963,34.07116,9.5986,13.13125,19.2077,25.307,16.622,16.827,36.311,17.115,236.8597,NaN,3.25765,52.5099,10.116,29.964000000000002,NaN,18.699,175.91,17.095,20.9831,44.66,10.272
2001-04-19,251.519,NaN,74.8926,NaN,160.36,22.955779999999997,14.07741,28.9986,34.02977,9.8705,13.25094,18.506,25.353,16.852,17.275,36.775,16.991,237.7746,NaN,3.21264,51.6017,10.314,30.18,NaN,19.029,171.04,17.254,20.7896,43.513999999999996,10.465
2001-04-20,259.207,NaN,72.9702,NaN,159.87,23.14111,14.10326,28.4591,33.122440000000005,10.1757,13.450520000000001,18.8242,25.469,15.511,17.188,36.591,16.652,238.4602,NaN,3.1873099999999996,51.2219,10.248,30.035999999999998,NaN,19.303,172.49,17.534000000000002,20.7123,41.993,10.495999999999999
2001-04-23,259.94,NaN,71.7366,NaN,159.28,22.7357,13.9222,27.0143,32.86643,10.1317,13.40267,18.3301,25.515,15.357999999999999,16.942999999999998,35.818000000000005,16.313,236.7836,NaN,3.17887,51.6017,10.078,30.21,NaN,19.009,171.41,17.614,21.1039,39.388000000000005,10.526
2001-04-24,265.065,NaN,71.9889,NaN,162.85,23.31202,14.05155,28.4608,33.3182,10.1454,13.530339999999999,18.7572,25.978,15.327,17.258,36.12,16.483,240.2899,NaN,3.1856299999999997,51.6017,10.111,30.06,NaN,19.024,170.71,17.43,21.1474,40.193000000000005,10.592
2001-04-25,261.045,NaN,73.1881,NaN,162.91,23.31489,13.9395,28.755,33.65704,9.957,13.41065,19.2077,25.561999999999998,15.117,16.925,35.605,16.234,241.356,NaN,3.19293,50.3632,10.204,29.934,NaN,19.156,169.78,17.135,20.9685,40.444,10.495999999999999
2001-04-26,260.672,NaN,69.527,NaN,165.77,24.18959,13.9222,29.5905,33.84908,10.2593,13.969370000000001,18.5713,25.631,14.975,17.258,36.436,15.770999999999999,241.7374,NaN,3.1861900000000003,49.9835,10.204,30.06,NaN,19.283,170.86,16.895,20.9831,41.81399999999999,10.526
2001-04-27,263.601,NaN,69.068,NaN,170.19,24.0013,13.80159,30.8524,34.71118,10.4051,13.80176,19.1759,25.418000000000003,14.975,17.328,35.501999999999995,16.099,242.3469,NaN,3.17887,49.3807,10.352,30.529,NaN,18.877,171.68,16.695,21.1281,42.019,10.484000000000002
2001-04-30,264.699,NaN,47.8338,NaN,172.98,24.21279,13.96535,31.156999999999996,34.73003,10.3641,14.48829,19.3266,26.131,15.09,17.051,35.046,16.511,242.0426,NaN,3.19293,48.8193,10.55,30.523000000000003,NaN,18.977999999999998,174.33,17.23,21.3118,43.863,10.623
2001-05-02,270.557,NaN,48.9529,NaN,170.45,24.76305,14.0947,30.1126,33.95823,10.32,15.637770000000002,18.4557,26.673000000000002,15.4,16.54,33.699,16.031,243.1096,NaN,3.1901200000000003,48.1505,9.996,31.049,NaN,19.942999999999998,171.48,16.895,20.9637,42.108999999999995,10.617
2001-05-03,278.245,NaN,47.765,NaN,168.99,24.27935,13.982560000000001,28.6331,33.61939,10.0239,15.40629,18.171,26.168000000000003,16.067,15.892999999999999,33.125,15.122,241.9665,NaN,3.1726900000000002,47.068999999999996,9.897,30.555999999999997,NaN,19.942999999999998,169.24,16.448,20.5817,40.148,10.405
2001-05-04,285.20099999999996,NaN,47.9257,NaN,167.57,23.73195,14.13776,29.1727,34.06365,10.2213,14.608770000000002,18.0873,26.08,15.569,16.418,33.927,15.337,243.4139,NaN,3.13555,46.8791,9.875,30.16,NaN,19.724,167.53,17.246,20.1805,40.551,10.222999999999999
2001-05-08,284.762,NaN,48.5455,NaN,167.79,23.71753,14.206760000000001,29.8167,34.01469,10.1013,14.870629999999998,17.7858,26.349,15.592,16.523,34.067,15.54,244.55700000000002,NaN,3.10855,47.0607,9.875,30.031999999999996,NaN,19.8,166.26,18.012999999999998,20.4463,41.715,10.078
2001-05-09,290.32,NaN,47.4035,NaN,164.87,23.75515,14.22396,28.7219,34.06742,10.2274,15.438189999999999,18.171,26.116999999999997,16.162,16.875999999999998,34.957,14.795,246.3097,NaN,3.09672,44.5839,9.683,30.653000000000002,NaN,20.029,167.07,17.39,19.9677,41.035,10.380999999999998
2001-05-11,295.086,NaN,48.5053,NaN,167.11,23.28596,13.9395,29.1553,34.635909999999996,10.6635,15.3264,17.7105,26.455,15.905999999999999,17.002,34.722,14.761,246.615,NaN,3.12261,45.1701,10.072000000000001,30.775,NaN,20.526,170.87,17.422,20.6494,41.49100000000001,10.344000000000001
2001-05-14,295.379,NaN,47.6732,NaN,166.2,23.11505,14.05155,28.7184,34.259409999999995,10.7029,14.88737,18.0873,26.21,15.894,16.768,34.435,14.45,244.4809,NaN,3.10011,47.4736,10.089,30.726,NaN,20.45,167.97,17.278,20.4318,39.522,10.380999999999998
2001-05-15,285.567,NaN,47.765,NaN,166.73,23.33809,14.0257,28.4591,34.42885,10.6979,15.12689,18.4055,26.164,16.128,16.768,34.207,14.558,244.6331,NaN,3.1198,48.4643,10.21,30.561999999999998,NaN,20.399,165.71,17.454,20.2771,39.88,10.387
2001-05-16,290.693,NaN,48.4938,NaN,169.66,23.40178,14.05155,28.331999999999997,34.39119,10.6815,14.79556,18.7488,26.000999999999998,15.894,17.034000000000002,35.134,14.648,245.8533,NaN,3.12149,47.4488,10.314,30.738000000000003,NaN,21.02,170.86,17.574,20.0402,40.113,10.585999999999999
2001-05-17,282.639,NaN,50.3762,NaN,168.17,23.37867,13.835999999999999,29.9125,35.54696,11.1556,15.24659,18.4189,26.372,16.086,17.23,34.913000000000004,14.614,246.5389,NaN,3.15187,48.2827,10.253,31.225,NaN,20.738000000000003,166.8,18.069000000000003,19.726,40.73,11.015999999999998
2001-05-18,283.517,NaN,50.6574,NaN,168.59,23.604570000000002,13.9222,29.6009,35.97253,11.3213,15.525979999999999,18.4223,26.395,15.741,17.44,34.913000000000004,14.405,249.0533,NaN,3.2604599999999997,47.5644,10.144,31.055,NaN,21.303,167.88,18.165,19.8807,40.596,11.190999999999999
2001-05-21,285.567,8.606,51.6502,NaN,169.66,24.09115,14.439520000000002,30.043000000000003,36.377590000000005,11.3935,14.88737,18.5897,26.488000000000003,16.086,17.482,35.34,14.789000000000001,246.9202,NaN,3.6136199999999996,48.711999999999996,10.314,30.799,NaN,21.144000000000002,167.12,18.133,20.1805,41.787,11.052
2001-05-22,287.032,9.228,52.0347,NaN,169.07,23.93179,14.439520000000002,30.8959,36.20402,11.8201,14.9289,18.6232,26.451,15.970999999999998,17.485,35.318000000000005,15.162,245.1666,NaN,3.58911,48.0515,10.314,31.031,NaN,20.789,167.07,18.533,20.0886,41.088,11.022
2001-05-23,282.639,9.152999999999999,51.633,NaN,168.34,23.77253,14.95674,31.0004,35.95327,11.697000000000001,14.927320000000002,18.7572,26.025,15.703,17.275,34.773,14.958,243.1096,NaN,3.57654,48.0515,10.242,31.055,NaN,20.615,166.56,18.085,19.9435,39.244,10.841
2001-05-24,282.639,9.176,52.3102,NaN,171.7,24.409679999999998,14.54292,31.4877,36.18857,11.7462,14.88737,18.8996,26.103,15.703,17.083,34.678000000000004,15.258,242.7283,NaN,3.74559,48.0515,10.122,31.366,NaN,20.743000000000002,169.44,18.117,20.4754,38.537,10.883
2001-05-25,287.032,9.209,51.9659,NaN,170.19,23.84786,14.336020000000001,30.9116,35.14315,11.5674,15.007129999999998,18.7991,26.116999999999997,15.806,16.852,34.582,15.122,243.1096,NaN,3.63248,47.8038,10.122,31.238000000000003,NaN,20.553,168.9,17.622,20.5962,38.51,10.822000000000001
2001-05-28,291.425,9.279,51.6502,NaN,169.5,24.00999,14.568779999999999,30.9829,35.45563,11.6002,15.003110000000001,18.6735,25.969,15.703,16.908,34.582,14.845999999999998,234.8098,NaN,3.61047,49.3725,10.155,31.627,NaN,20.584,168.18,17.758,20.8428,38.725,10.804
2001-05-29,284.103,9.237,50.6803,NaN,171.25,23.714570000000002,14.35331,29.2771,35.10456,11.5297,14.971210000000001,18.8409,25.029,15.488,16.505,33.854,14.422,231.9017,NaN,3.5696199999999996,48.3157,9.88,31.889,NaN,20.132,171.95,17.654,21.4182,36.702,10.472000000000001
2001-05-30,286.666,9.255,49.0103,NaN,169.68,23.63064,14.396370000000001,28.291999999999998,34.88082,11.4001,14.68779,18.8409,24.844,15.128,16.418,34.045,13.44,228.5342,NaN,3.66704,46.9782,9.924,30.951999999999998,NaN,20.086,170.84,17.574,21.4182,35.619,10.332
2001-05-31,293.988,9.107000000000001,48.2758,NaN,175.51,23.33809,14.10326,27.8498,34.99272,11.492,14.44834,18.6735,24.96,14.937000000000001,16.631,34.369,13.857999999999999,226.1609,NaN,3.6965800000000004,46.4002,9.979,30.745,NaN,20.589000000000002,175.04,17.27,21.3698,36.559,10.786
2001-06-01,28.980999999999998,9.635,47.2887,NaN,179.49,23.25702,14.810179999999999,27.8794,34.37932,11.5002,14.24876,18.4306,24.589000000000002,15.297,16.54,34.921,14.388,223.865,NaN,3.75187,46.6562,9.886000000000001,31.14,NaN,20.24,176.62,17.214000000000002,21.7808,36.12,10.568
2001-06-04,29.289,9.87,48.0347,NaN,183.19,23.228,14.629129999999998,29.5905,34.68023,11.3984,14.328579999999999,18.9163,25.094,15.395999999999999,16.673,34.803000000000004,14.112,224.6309,NaN,3.77074,47.8286,10.039,31.244,NaN,20.43,179.0,17.254,21.7373,35.986,10.599
2001-06-05,30.395,9.894,49.3489,NaN,187.74,23.46555,14.56013,30.4451,34.73422,11.6445,14.31665,18.7572,25.399,15.243,15.578,32.955999999999996,13.942,223.7121,NaN,3.84363,45.5333,10.308,31.316999999999997,NaN,20.533,179.83,17.175,22.5979,35.225,10.585999999999999
2001-06-06,30.058000000000003,9.96,48.9128,NaN,184.06,23.604570000000002,14.698129999999999,27.8846,34.471940000000004,11.655999999999999,14.328579999999999,18.9247,25.265,15.109000000000002,16.418,33.559,13.18,223.5593,NaN,3.86751,44.7903,10.423,31.414,NaN,20.506999999999998,179.1,17.598,22.2159,35.315,10.284
2001-06-07,31.42,9.988,49.2399,NaN,166.62,23.59589,14.80154,30.4608,34.47964,11.6478,14.373339999999999,19.0084,25.122,15.297,16.351,34.214,13.237,225.0129,NaN,3.8555699999999997,44.9141,10.402000000000001,31.962,NaN,21.046,165.44,18.109,22.8203,35.449,10.205
2001-06-08,31.12,10.011000000000001,49.7449,NaN,183.08,23.86524,14.784329999999999,30.8002,34.313759999999995,11.2377,14.368520000000002,19.4941,24.872,15.856,15.767000000000001,34.656,13.299000000000001,224.8601,NaN,3.7676,45.8223,10.182,31.962,NaN,20.769000000000002,178.19,17.75,21.9886,36.997,10.29
2001-06-11,31.295,9.399,47.9946,NaN,183.01,23.57555,14.551570000000002,30.278000000000002,34.17873,11.1606,7.407760000000001,19.2931,24.895,16.086,16.173,35.009,13.405999999999999,225.0129,NaN,3.8084300000000004,44.5839,10.045,31.932,NaN,20.528000000000002,177.97,17.414,21.8582,36.595,10.169
2001-06-12,30.386999999999997,9.14,45.7392,NaN,180.82,23.369979999999998,14.396370000000001,28.6505,33.09859,10.88,7.27205,20.4319,24.543000000000003,15.952,16.225,34.361,13.485,221.56900000000002,NaN,3.74686,44.2536,10.001,31.238000000000003,NaN,20.281,175.93,16.935,21.8727,35.091,9.782
2001-06-13,30.461,9.046,46.0548,NaN,182.69,23.74933,14.146410000000001,29.8341,33.4072,10.8292,7.583419999999999,20.9473,24.362,16.162,16.152,34.509,13.970999999999998,229.3756,NaN,3.7833,45.1618,9.941,31.25,NaN,20.312,177.38,16.215999999999998,22.3078,34.955999999999996,9.861
2001-06-14,30.57,8.772,44.7406,NaN,180.03,23.69146,14.01706,27.6062,33.10633,10.6799,7.46445,20.6182,23.899,16.277,15.98,34.251,13.773,219.7325,NaN,3.8103300000000004,44.716,9.809,30.927,NaN,19.84,174.18,16.215999999999998,22.1675,34.106,9.758
2001-06-18,30.753,8.009,42.0892,NaN,178.16,23.53211,13.861939999999999,26.7445,32.55854,10.6175,7.5355,21.6057,23.163,16.192999999999998,15.651,33.883,13.321,218.8901,NaN,3.72988,44.17100000000001,9.836,30.592,NaN,19.434,174.82,15.975999999999999,21.9258,32.495,9.292
2001-06-19,30.753,8.527000000000001,42.6688,NaN,177.63,24.183770000000003,13.96535,28.842,33.21431,10.5815,7.78458,21.5278,23.385,16.078,15.405999999999999,33.442,13.463,223.4829,NaN,3.6884,44.17100000000001,10.001,30.732,NaN,19.455,176.02,15.417,22.0322,31.285999999999998,9.479
2001-06-20,30.753,8.009,40.9758,NaN,175.27,23.5408,14.042910000000001,28.6627,33.17576,10.5913,7.702319999999999,21.3112,23.478,16.086,15.672,33.589,13.632,224.4007,NaN,3.67646,40.0512,10.039,30.958000000000002,NaN,19.645,173.58,14.882,22.1675,26.855,9.256
